"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43605.9","","","SB00D8D1B2"
"CKP","HLSR","NHSB","261007649","12-04-2026","26040905754","P","19","11-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140472","CNSG","N","N","3381","3012.8","165","203.5","688033.5","0","830814","0","20770.35","20770.35","0","41541","","","","","","","872355","","E","DPO","103221.93","","","SB00D8D75A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39557.7","","","SB00D8D75A"
"CKP","HLSR","NHSB","261007650","13-04-2026","26041028636","P","20","12-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140515","CNSG","N","N","3726","3367.9","165","203.5","758241","0","915590","0","22889.75","22889.75","0","45780","","","","","","","961370","","E","DPO","113754.78","","","SB00D8DDBC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43594.2","","","SB00D8DDBC"
"CKP","HLSR","NHSB","261007652","13-04-2026","26041218725","P","21","12-04-2026","1421317","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140526","CNSG","N","N","3798.6","3508.4","165","203.5","773015.1","0","959585","0","23989.63","23989.63","0","47980","","","","","","","1007565","","E","DCLA","24750","","","SB00D8DE8C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","115971.26","","","SB00D8DE8C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44443.62","","","SB00D8DE8C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","1404.15","","","SB00D8DE8C"
"CKP","HLSR","NHSB","261007653","13-04-2026","26041122598","P","22","13-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140560","CNSG","N","N","3731.2","3473.6","165","203.5","759299.2","0","943415","0","23585.38","23585.38","0","47171","","","","","","","990586","","E","DCLA","24300","","","SB00D8E330"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","113913.54","","","SB00D8E330"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43655.04","","","SB00D8E330"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","2246.63","","","SB00D8E330"
"CKP","HLSR","NHSB","261007654","13-04-2026","26041304943","P","23","13-04-2026","1421317","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140561","CNSG","N","N","3726","3387.4","165","203.5","758241","0","915590","0","22889.75","22889.75","0","45780","","","","","","","961370","","E","DPO","113754.78","","","SB00D8E347"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43594.2","","","SB00D8E347"
"CKP","HLSR","NHSB","261007655","14-04-2026","26041304864","P","24","13-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140584","CNSG","N","N","3796","3511.4","165","203.5","772486","0","932792","0","23319.8","23319.8","0","46640","","","","","","","979432","","E","DPO","115891.88","","","SB00D8E63D"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44413.2","","","SB00D8E63D"
"CKP","HLSR","NHSB","261007656","14-04-2026","26041305492","P","25","14-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140609","CNSG","N","N","3726","3328.7","165","203.5","758241","0","915590","0","22889.75","22889.75","0","45780","","","","","","","961370","","E","DPO","113754.78","","","SB00D8E9CA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43594.2","","","SB00D8E9CA"
"CKP","HLSR","NHSB","261007657","15-04-2026","26041305553","P","26","14-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140626","CNSG","N","N","3795","3446.8","165","203.5","772282.5","0","932546","0","23313.65","23313.65","0","46628","","","","","","","979174","","E","DPO","115861.35","","","SB00D8ED90"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44401.5","","","SB00D8ED90"
"CKP","HLSR","NHSB","241000373","15-04-2026","26041405570","P","27","15-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140661","CNSG","N","N","3731","3673.2","165","203.5","759258.5","0","916819","0","22920.48","22920.48","0","45841","","","","","","","962660","","E","DPO","113907.43","","","SB00D8F1BA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43652.7","","","SB00D8F1BA"
"CKP","HLSR","NHSB","261007659","16-04-2026","26041523584","P","28","15-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140682","CNSG","N","N","3726.2","3683.6","165","203.5","758281.7","0","839811","0","20995.28","20995.28","0","41991","","","","","","","881802","","E","DPO","113760.89","","","SB00D8F5D0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43596.54","","","SB00D8F5D0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","75828.17","SB00D8F5D0"
"CKP","HLSR","NHSB","261007660","16-04-2026","26041405659","P","29","16-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140698","CNSG","N","N","3316.6","3287.2","165","203.5","674928.1","0","814989","0","20374.73","20374.73","0","40750","","","","","","","855739","","E","DPO","101255.8","","","SB00D8F782"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","38804.22","","","SB00D8F782"
"CKP","HLSR","NHSB","261007662","17-04-2026","26041606595","P","30","16-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140736","CNSG","N","N","3800.4","3749.2","165","203.5","773381.4","0","933873","0","23346.83","23346.83","0","46694","","","","","","","980567","","E","DPO","116026.21","","","SB00D8FD34"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44464.68","","","SB00D8FD34"
"CKP","HLSR","NHSB","261007663","17-04-2026","26041705151","P","31","17-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140757","CNSG","N","N","3454.8","3407","165","203.5","703051.8","0","848948","0","21223.7","21223.7","0","42448","","","","","","","891396","","E","DPO","105475.04","","","SB00D9006E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40421.16","","","SB00D9006E"
"CKP","HLSR","NHSB","261007664","18-04-2026","26041705300","P","32","17-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140763","CNSG","N","N","3726.6","3683.6","165","203.5","758363.1","0","915738","0","22893.45","22893.45","0","45787","","","","","","","961525","","E","DPO","113773.1","","","SB00D901EA"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43601.22","","","SB00D901EA"
"CKP","HLSR","NHSB","261007666","18-04-2026","26041705391","P","33","18-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140803","CNSG","N","N","3386","3328.2","165","203.5","689051","0","832042","0","20801.05","20801.05","0","41603","","","","","","","873645","","E","DPO","103374.58","","","SB00D9078C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39616.2","","","SB00D9078C"
"CKP","HLSR","NHSB","261007669","20-04-2026","26041811531","P","34","19-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140848","CNSG","N","N","3387.8","3354.2","165","203.5","689417.3","0","832485","0","20812.13","20812.13","0","41625","","","","","","","874110","","E","DPO","103429.53","","","SB00D90F2F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39637.26","","","SB00D90F2F"
"CKP","HLSR","NHSB","261007670","20-04-2026","26041923845","P","35","19-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140853","CNSG","N","N","3727.8","3673.4","165","203.5","758607.3","0","840172","0","21004.3","21004.3","0","42009","","","","","","","882181","","E","DPO","113809.73","","","SB00D91086"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43615.26","","","SB00D91086"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","75860.73","SB00D91086"
"CKP","HLSR","NHSB","261007672","20-04-2026","26041812363","P","36","20-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140894","CNSG","N","N","3385.4","3336.2","165","203.5","688928.9","0","831895","0","20797.38","20797.38","0","41595","","","","","","","873490","","E","DPO","103356.26","","","SB00D91511"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39609.18","","","SB00D91511"
"CKP","HLSR","NHSB","261007673","21-04-2026","26041812442","P","37","21-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140908","CNSG","N","N","3313.6","3274","165","203.5","674317.6","0","814251","0","20356.28","20356.28","0","40713","","","","","","","854964","","E","DPO","101164.21","","","SB00D91796"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","38769.12","","","SB00D91796"
"CKP","HLSR","NHSB","261007676","22-04-2026","26042105109","P","38","21-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140956","CNSG","N","N","3731.6","3681","165","203.5","759380.6","0","916967","0","22924.18","22924.18","0","45849","","","","","","","962816","","E","DPO","113925.75","","","SB00D91EE5"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43659.72","","","SB00D91EE5"
