"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","267845.41","SB00D99685"
"ASN","BYFS","DSEY","262012681","08-05-2026","26050518469","P","60","07-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140391","CNSG","N","N","4072.2","3971.4","165","587.2","2391195.84","0","2924897","146244.85","0","0","0","146245","","","","","","","3071142","","E","DCLA","26100","","","SB00D996BE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","358679.38","","","SB00D996BE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","137477.47","","","SB00D996BE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","11443.78","","","SB00D996BE"
"ASN","BYFS","DSEY","262012682","09-05-2026","26050518618","P","61","07-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140411","CNSG","N","N","4565.6","4506.6","165","587.2","2680920.32","0","3017030","150851.5","0","0","0","150852","","","","","","","3167882","","E","DCLA","34800","","","SB00D999A6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","402138.05","","","SB00D999A6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154134.66","","","SB00D999A6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","13128.77","","","SB00D999A6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","268092.03","SB00D999A6"
"ASN","BYFS","DSEY","262012683","09-05-2026","26042724418","P","62","08-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140420","CNSG","N","N","3994.8","3908.7","165","587.2","2345746.56","0","2862172","143108.6","0","0","0","143109","","","","","","","3005281","","E","DCLA","25650","","","SB00D99B01"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","351861.98","","","SB00D99B01"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","134864.45","","","SB00D99B01"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","4048.63","","","SB00D99B01"
"ASN","BYFS","DSEY","262012685","11-05-2026","26050726466","P","63","11-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140550","CNSG","N","N","4561.8","4494.2","165","587.2","2678688.96","0","3002653","150132.65","0","0","0","150133","","","","","","","3152786","","E","DCLA","26100","","","SB00D9AD6A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","401803.34","","","SB00D9AD6A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154006.37","","","SB00D9AD6A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","9922.65","","","SB00D9AD6A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","267868.9","SB00D9AD6A"
"ASN","BYFS","DSEY","262012686","12-05-2026","26050727322","P","64","11-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140561","CNSG","N","N","4578.2","4484","165","587.2","2688319.04","0","3137340","156867","0","0","0","156867","","","","","","","3294207","","E","DCLA","43500","","","SB00D9AF5A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","403247.86","","","SB00D9AF5A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154560.03","","","SB00D9AF5A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","116544.64","","","SB00D9AF5A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","268831.9","SB00D9AF5A"
"ASN","BYFS","DSEY","262012687","12-05-2026","26050727748","P","65","11-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140562","CNSG","N","N","4573.4","4537.4","165","587.2","2685500.48","0","3052409","152620.45","0","0","0","152621","","","","","","","3205030","","E","DCLA","34800","","","SB00D9AF6C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","402825.07","","","SB00D9AF6C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154397.98","","","SB00D9AF6C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","43435.23","","","SB00D9AF6C"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","268550.05","SB00D9AF6C"
"ASN","BYFS","DSEY","262012688","12-05-2026","26050824670","P","66","11-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140596","CNSG","N","N","4579","4531","165","587.2","2688788.8","0","3712955","185647.75","0","0","0","185648","","","","","","","3898603","","E","DCLA","43500","","","SB00D9B358"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","403318.32","","","SB00D9B358"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154587.04","","","SB00D9B358"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","301910","","","SB00D9B358"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","120850.69","","","SB00D9B358"
"ASN","BYFS","DSEY","262012689","13-05-2026","26051106924","P","67","12-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140622","CNSG","N","N","4566.2","4502.2","165","587.2","2681272.64","0","3441104","172055.2","0","0","0","172056","","","","","","","3613160","","E","DCLA","34800","","","SB00D9B747"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","402190.9","","","SB00D9B747"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","154154.91","","","SB00D9B747"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","168685.22","","","SB00D9B747"
"ASN","BYFS","DSEY","262012690","13-05-2026","26051107011","P","68","12-05-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154140626","CNSG","N","N","4557.6","4441.6","165","587.2","2676222.72","0","3268012","163400.6","0","0","0","163401","","","","","","","3431413","","E","DCLA","26100","","","SB00D9B7B7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","401433.41","","","SB00D9B7B7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","153864.58","","","SB00D9B7B7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","10390.68","","","SB00D9B7B7"
"ASN","BYFS","DSEY","262012626","09-04-2026","26033015211","P","9","07-04-2026","1011290","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042154140313","CNSG","N","N","4104.4","4091","165","587.2","2410103.68","0","3191267","159563.35","0","0","0","159564","","","","","","","3350831","","E","DCLA","43500","","","SB00D8C0B4"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","361515.55","","","SB00D8C0B4"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","138564.54","","","SB00D8C0B4"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","237582.3","","","SB00D8C0B4"
"ASN","CCSP","DSEY","162001850","03-05-2026","26040607825","P","2","02-05-2026","2991119","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926052015080249","CNSG","N","N","2873.4","2774.8","145A","389.6","1119476.64","2805.12","1122282","56114.1","0","0","0","56115","","","","","","","1178397","","E","POL1","2805.12","","","SB00D9718E"
"ASN","DLO","DSEY","262005252","09-05-2026","26050805842","P","10","08-05-2026","1421310","BCPL","19AACCB4847P1Z2","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051933140015","CNSG","N","N","3936.1","3826.3","145","907.3","3571223.53","0","3786043","0","94651.08","94651.08","0","189303","","","","","","","3975346","","E","DCLA","8700","","","SB00D99A8E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","535703.21","","","SB00D99A8E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","205346.34","","","SB00D99A8E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","78722","","","SB00D99A8E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","2386.53","","","SB00D99A8E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEFD","616039.01","SB00D99A8E"
"ASN","DLO","DSEY","262005213","13-04-2026","26040912888","P","4","12-04-2026","1421310","BCPL","19AACCB4847P1Z2","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041933140024","CNSG","N","N","4046.6","4040.7","145","907.3","3671480.18","0","4358488","0","108962.2","108962.2","0","217925","","","","","","","4576413","","E","DCLA","35400","","","SB00D8DF52"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","550742.26","","","SB00D8DF52"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","211111.12","","","SB00D8DF52"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","80932","","","SB00D8DF52"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","400000","","","SB00D8DF52"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","42155.38","","","SB00D8DF52"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEFD","633333.37","SB00D8DF52"
"ASN","DLO","DSEY","262005214","14-04-2026","26041215232","P","5","13-04-2026","1421310","BCPL","19AACCB4847P1Z2","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041933140026","CNSG","N","N","3886.1","3825.9","145","907.3","3525858.53","0","3754215","0","93855.38","93855.38","0","187711","","","","","","","3941926","","E","DCLA","17100","","","SB00D8E599"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","528898.21","","","SB00D8E599"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","202737.84","","","SB00D8E599"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","77722","","","SB00D8E599"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","10111.9","","","SB00D8E599"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEFD","608213.51","SB00D8E599"
"ASN","DLO","DSEY","262005224","19-04-2026","26041522442","P","6","18-04-2026","1421310","BCPL","19AACCB4847P1Z2","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041933140038","CNSG","N","N","4006.8","3939.1","145","907.3","3635369.64","0","3854986","0","96374.65","96374.65","0","192750","","","","","","","4047736","","E","DCLA","8850","","","SB00D90938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","545325.48","","","SB00D90938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","209034.76","","","SB00D90938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","80136","","","SB00D90938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","3374.05","","","SB00D90938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEFD","627104.27","SB00D90938"
